TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WHPI,WECS,QMWT,LSGA,LSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WCFT,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,MBK,EBK,TKLV,FRZR,TDBR,MDBR,MCRT,MGAS,TCRT,TSLP,PPM,RRCA,RRCB,RRCO,WFLB
290,69.8728714,276.1499634,276.0017395,276.0021667,276.7497864,276.7494202,13975.07031,27994.91992,62.95587158,62.95586777,0,0,0.003150224,-0.003150224,203.2161407,0,23.31466484,369.7928467,0,2766.657471,2766.657471,114.8835678,114.8835678,88.88420868,14.31860828,14.31819153,-15.49827862,-30.9985199,59.27773285,59.27283478,0,0,0,285.649231,0,5.901643276,9.647488594,9.647047043,0,1.67086041,1.01371634,88.11595917,0.238812298,70.53292847,0,369.7928467,0,1700,0,0,0,-0.601274431,2.642571449,0.784388125,-6.149999619,-3.324314356,3.023467541,3.070266247,290.8412476,290.875824,290.875824,283.5240784,0,0,0,0.371219426,0.064461596,0.032999996,0.044,50055.19531,520632.8125,0.008581755,0,3.14E-05,163.9953918,0,0.000144252,1.32E-05,0,0,0,54742.49609,0,1519.681885,0,50,0,0,0,50,50,260.1274414,0.846162736,0.847518384,0.847066522,0
300,69.41475677,275.7063904,275.5354614,275.5358276,276.3212585,276.3209534,13904.49707,27864.26563,62.60565948,62.60565948,0,0,0,0,202.065155,0,23.74899864,367.2307434,0,2767.227051,2767.227051,115.0891724,115.0891724,87.45713043,14.31171513,14.31129932,-15.99222851,-31.98697472,59.19664383,59.19174576,0,0,0,285.2026978,0,5.786543846,9.667257309,9.666883469,0,1.675918221,1.014214158,88.29335785,0.245204121,71.59770966,0,367.2307434,0,1700,0,0,0,-0.642172873,2.662006617,0.785459042,-6.149999619,-3.344707012,2.975791931,3.020971775,290.1625061,290.1958618,290.1958618,282.9621582,0,0,0,0.376178205,0.067287341,0.032999996,0.044,52598.14844,544095.4375,0.008724192,0,3.14E-05,164.0161438,0,0.000144369,1.33E-05,0,0,0,55765.98047,0,1514.637939,0,50,0,0,0,50,50,264.2172852,0.841889679,0.843562961,0.84300524,0
310,68.95210266,275.2693481,275.0796204,275.0800171,275.8960571,275.895752,13870.05273,27743.61328,62.24833679,62.24833679,0,0,0.003150224,-0.003150224,200.9323273,0,24.17648125,364.6436157,0,2767.79834,2767.79834,115.2967911,115.2967911,86.12742615,14.30467987,14.30426311,-16.40119743,-32.8025589,59.11386871,59.10897446,0,0,0,284.7518311,0,5.673259258,9.672207832,9.671800613,0,1.680770159,1.01469183,88.46352386,0.251598865,72.64646912,0,364.6436157,0,1700,0,0,0,-0.683013022,2.680820942,0.786494493,-6.149999619,-3.365697384,2.931345224,2.975040674,289.5061951,289.5384827,289.5384827,282.4147644,0,0,0,0.381019086,0.070153423,0.032999996,0.044,55138.55469,567555.125,0.008863026,0,3.14E-05,164.0370789,0,0.000144487,1.33E-05,0,0,0,56782.29297,0,1509.591797,0,50,0,0,0,50,50,268.3013,0.839804113,0.839910328,0.839874923,0
320,68.48945618,274.8403015,274.6364746,274.6368713,275.4735107,275.4729919,13800.9502,27614.09766,61.88567352,61.88567352,0,0,0,0,199.8187103,0,24.59671021,362.128479,0,2768.365723,2768.365723,115.5046082,115.5046082,84.88217926,14.2975359,14.29712009,-16.72467232,-33.4499321,59.0298233,59.02494049,0,0,0,284.3005066,0,5.561896801,9.664035797,9.663628578,0,1.685372233,1.015144587,88.62494659,0.257998168,73.6288681,0,362.128479,0,1700,0,0,0,-0.723795772,2.698970079,0.787495196,-6.149999619,-3.387330294,2.889757633,2.932026863,288.8718262,288.9030762,288.9030762,281.8823242,0,0,0,0.385746688,0.073059827,0.032999996,0.044,57676.42969,591012,0.008990994,0,3.14E-05,164.058136,0,0.0001446,1.34E-05,0,0,0,57791.50391,0,1504.545776,0,50,0,0,0,50,50,272.3795776,0.835620105,0.835989356,0.835866272,0
330,68.03192139,274.4176941,274.2028809,274.2033997,275.0554199,275.0549011,13732.10938,27485.375,61.51776886,61.51776505,0,0,0.003150224,-0.003150224,198.7211609,0,25.01088333,359.6460571,0,2768.923096,2768.923096,115.7101517,115.7101517,83.71645355,14.29028797,14.28987408,-16.97391891,-33.94888687,58.944561,58.93969345,0,0,0,283.854126,0,5.452139378,9.651251793,9.650743484,0,1.689406037,1.015541553,88.76643372,0.26438275,74.57158661,0,359.6460571,0,1700,0,0,0,-0.764521837,2.716537714,0.788465023,-6.149999619,-3.409518957,2.850718021,2.891760111,288.257019,288.287323,288.287323,281.3629761,0,0,0,0.390366107,0.076006465,0.032999996,0.044,60211.76953,614466,0.009127129,0,3.14E-05,164.0791931,0,0.000144721,1.34E-05,0,0,0,58793.79688,0,1499.499634,0,50,0,0,0,50,50,276.452179,0.831451893,0.832092464,0.83187896,0
340,67.57885742,274,273.7767639,273.7773132,274.6411438,274.6406555,13663.73828,27366.01758,61.14575195,61.14574814,0,0,0.003150224,-0.003150224,197.6378479,0,25.41968155,357.1880493,0,2769.470947,2769.470947,115.9136581,115.9136581,82.62186432,14.28295803,14.28254414,-17.16531372,-34.33256912,58.85836029,58.85344315,0,0,0,283.4121704,0,5.343806267,9.635416985,9.634874344,0,1.693207502,1.015915751,88.89975739,0.270772427,75.48349762,0,357.1880493,0,1700,0,0,0,-0.805190086,2.73360157,0.789408326,-6.149999619,-3.432179928,2.813960552,2.8539505,287.658844,287.6883545,287.6883545,280.8545532,0,0,0,0.394881487,0.078993335,0.032999996,0.044,62744.58203,637917.1875,0.009245776,0,3.14E-05,164.1004791,0,0.000144833,1.34E-05,0,0,0,59789.21875,0,1494.453247,0,50,0,0,0,50,50,280.5190125,0.827312231,0.828478992,0.828090072,0
350,67.12506104,273.5851746,273.3571777,273.3576965,274.2285156,274.2280579,13595.3584,27247.11719,60.77149963,60.77149582,0,0,0,0,196.5712433,0,25.82217407,354.7288513,0,2770.015137,2770.015137,116.1172638,116.1172638,81.59429932,14.27558041,14.27516651,-17.21853447,-34.43994522,58.77153397,58.7666626,0,0,0,282.9700012,0,5.237144947,9.612833977,9.612325668,0,1.696337342,1.016223788,89.00953674,0.277153194,76.35920715,0,354.7288513,0,1700,0,0,0,-0.845800459,2.750255823,0.790329516,-6.149999619,-3.455214739,2.779258251,2.818455935,287.0745544,287.1035156,287.1035156,280.3547363,0,0,0,0.399296582,0.082020402,0.032999996,0.044,65274.86328,661365.5625,0.009371491,0,3.14E-05,164.1218414,0,0.000144952,1.35E-05,0,0,0,60777.82422,0,1489.404907,0,50,0,0,0,50,50,284.5800476,0.823171914,0.824879408,0.824310243,0
360,66.66390228,273.1694946,272.9407959,272.9411926,273.8138123,273.8134155,13561.31055,27119.94141,60.39775467,60.39775467,0,0,0.003150224,-0.003150224,195.5183868,0,26.21947861,352.2301636,0,2770.563721,2770.563721,116.3241501,116.3241501,80.62802124,14.26821232,14.26779938,-17.22536659,-34.45059586,58.68488312,58.67997742,0,0,0,282.5207214,0,5.131857872,9.579942703,9.579535484,0,1.699415565,1.016526818,89.11750031,0.283534229,77.21790314,0,352.2301636,0,1700,0,0,0,-0.886353731,2.766652822,0.791235924,-6.149999619,-3.478464842,2.746415377,2.785078526,286.4994812,286.5280151,286.5280151,279.8591614,0,0,0,0.403614223,0.08508762,0.032999996,0.044,67802.625,684811,0.009488015,0,3.14E-05,164.1432037,0,0.000145066,1.35E-05,0,0,0,61759.54688,0,1484.356567,0,50,0,0,0,50,50,288.635376,0.821110368,0.821029305,0.821056366,0
370,66.19490814,272.7537842,272.5244751,272.5249023,273.3987732,273.3983765,13493.57324,27002.5918,60.02456665,60.02456665,0,0,0,0,194.4796448,0,26.61145592,349.6890259,0,2771.117432,2771.117432,116.5345306,116.5345306,79.71073914,14.26085567,14.26044178,-17.23442078,-34.46964264,58.59833145,58.59341431,0,0,0,282.0534668,0,5.027982712,9.528978348,9.528571129,0,1.701942921,1.016775608,89.20614624,0.289903909,78.03636169,0,349.6890259,0,1700,0,0,0,-0.926850915,2.782761097,0.792129695,-6.149999619,-3.501960039,2.715261459,2.753393412,285.932373,285.9605713,285.9605713,279.3675537,0,0,0,0.407836616,0.088194951,0.032999996,0.044,70327.85156,708253.75,0.009598766,0,3.14E-05,164.164566,0,0.000145178,1.36E-05,0,0,0,62734.25,0,1479.308228,0,50,0,0,0,50,50,292.6850891,0.817009032,0.81747663,0.817320764,0
380,65.72241211,272.3385315,272.1083984,272.1089172,272.9838257,272.9833374,13426.21191,26885.69141,59.65190125,59.65189743,0,0,0.003150224,-0.003150224,193.4562378,0,26.99764633,347.1264648,0,2771.671143,2771.671143,116.7466965,116.7466965,78.8379364,14.25350952,14.25309753,-17.24471474,-34.49116898,58.51190948,58.50700378,0,0,0,281.5625,0,4.925640583,9.454108238,9.45359993,0,1.703870416,1.01696527,89.27375031,0.296265244,78.83216095,0,347.1264648,0,1700,0,0,0,-0.967292786,2.798562765,0.793011189,-6.149999619,-3.525718689,2.685648441,2.723244667,285.3731079,285.4008789,285.4008789,278.8800659,0,0,0,0.411965996,0.09134236,0.032999996,0.044,72850.57813,731693.5625,0.009703371,0,3.14E-05,164.186203,0,0.000145287,1.36E-05,0,0,0,63701.86719,0,1474.259277,0,50,0,0,0,50,50,296.7292786,0.812930405,0.813937604,0.813601911,0
390,65.2514267,271.9232483,271.6902161,271.6906738,272.5719604,272.5715332,13359.05371,26769.42188,59.27977371,59.27977371,0,0,0,0,192.4467316,0,27.37859535,344.572113,0,2772.218506,2772.218506,116.9581833,116.9581833,78.00981903,14.24617386,14.24576283,-17.25769997,-34.51810455,58.42557144,58.42073059,0,0,0,281.0731812,0,4.824687958,9.382968903,9.382493973,0,1.70577836,1.017153025,89.34066772,0.302626342,79.60240936,0,344.572113,0,1700,0,0,0,-1.007679462,2.814079523,0.79388082,-6.149999619,-3.549718618,2.657444954,2.694639683,284.8212891,284.8487549,284.8487549,278.3964233,0,0,0,0.416005105,0.094529808,0.032999996,0.044,75370.77344,755130.625,0.009805862,0,3.14E-05,164.2078705,0,0.000145396,1.36E-05,0,0,0,64662.39453,0,1469.20874,0,50,0,0,0,50,50,300.7679443,0.808864117,0.810417652,0.809899867,0
400,64.78153229,271.5045471,271.2649231,271.2653809,272.1628113,272.162384,13325.69531,26662.55469,58.90789413,58.90789032,0,0,0.003150224,-0.003150224,191.450531,0,27.75451469,342.023468,0,2772.760254,2772.760254,117.1691971,117.1691971,77.22536469,14.23884678,14.23843479,-17.29501915,-34.59063339,58.33939743,58.33450699,0,0,0,280.5848999,0,4.725067139,9.31996727,9.319525719,0,1.70760417,1.017332673,89.40470886,0.308989286,80.37397003,0,342.023468,0,1700,0,0,0,-1.048010588,2.829436302,0.794744313,-6.149999619,-3.573829651,2.630536795,2.667542696,284.2731018,284.3004456,284.3004456,277.9130249,0,0,0,0.419956625,0.097757258,0.032999996,0.044,77888.46875,778564.875,0.009899894,0,3.14E-05,164.229538,0,0.0001455,1.36E-05,0,0,0,65615.84375,0,1464.158203,0,50,0,0,0,50,50,304.8010559,0.806844354,0.807182372,0.807069719,0
410,64.30860138,271.0829773,270.835083,270.8355713,271.7523499,271.7518311,13259.13184,26547.16992,58.53585052,58.53585052,0,0,0.003150224,-0.003150224,190.47258,0,28.12355232,339.4609985,0,2773.300537,2773.300537,117.3813629,117.3813629,76.47554016,14.23151684,14.23110485,-17.34788895,-34.69733047,58.2531662,58.24827194,0,0,0,280.0939636,0,4.627271175,9.258897781,9.258389473,0,1.708514929,1.017422557,89.43664551,0.315330327,81.09895325,0,339.4609985,0,1700,0,0,0,-1.0882864,2.84460783,0.795603514,-6.149999619,-3.598074675,2.604820967,2.641642094,283.7277222,283.7549133,283.7549133,277.4295044,0,0,0,0.423823118,0.101024665,0.032999996,0.044,80403.66406,801996.375,0.009997509,0,3.14E-05,164.2512054,0,0.000145607,1.37E-05,0,0,0,66562.17969,0,1459.107666,0,50,0,0,0,50,50,308.8286438,0.802814066,0.803689182,0.803397477,0
420,63.82751083,270.6591797,270.401947,270.4024353,271.3400879,271.3396301,13192.9707,26441.2168,58.16337967,58.16337585,0,0,0,0,189.5130157,0,28.48565674,336.8544312,0,2773.845215,2773.845215,117.597168,117.597168,75.75688171,14.22418118,14.22376919,-17.41117096,-34.8253479,58.16683197,58.1619873,0,0,0,279.5946045,0,4.531312943,9.192640305,9.192166328,0,1.70895195,1.017465472,89.45197296,0.321662068,81.81412506,0,336.8544312,0,1700,0,0,0,-1.128508568,2.859566689,0.796458066,-6.149999619,-3.622483492,2.580206633,2.616817951,283.1853027,283.2123413,283.2123413,276.9463806,0,0,0,0.427605957,0.10433203,0.032999996,0.044,82916.375,825424.875,0.010083844,0,3.14E-05,164.2728729,0,0.000145707,1.37E-05,0,0,0,67501.33594,0,1454.055908,0,50,0,0,0,50,50,312.8508606,0.798808157,0.800481558,0.799923778,0
430,63.33795929,270.2340393,269.9664001,269.9669189,270.9267883,270.926239,13160.125,26335.57813,57.79033279,57.79033279,0,0,0,0,188.572052,0,28.84073257,334.2009888,0,2774.394287,2774.394287,117.8168564,117.8168564,75.06671143,14.21683502,14.21642399,-17.48124313,-34.9633255,58.08043671,58.07556152,0,0,0,279.0862427,0,4.437215805,9.119839668,9.119330406,0,1.70937109,1.017506838,89.4666748,0.327994645,82.53702545,0,334.2009888,0,1700,0,0,0,-1.168679476,2.874280691,0.797307432,-6.149999619,-3.64709115,2.556613207,2.592978001,282.6462402,282.6730957,282.6730957,276.4642334,0,0,0,0.431306779,0.10767927,0.032999996,0.044,85426.57031,848850.8125,0.010168137,0,3.14E-05,164.2945404,0,0.000145806,1.37E-05,0,0,0,68433.17969,0,1449.003174,0,50,0,0,0,50,50,316.8679504,0.796819389,0.797283471,0.797128797,0
440,62.85830688,269.8088379,269.5309448,269.5315247,270.5114746,270.5108948,13094.5752,26230.1582,57.41670227,57.41669846,0,0,0.003150224,-0.003150224,187.6486969,0,29.18916893,331.5946655,0,2774.928955,2774.928955,118.0326462,118.0326462,74.40114594,14.20948029,14.20907021,-17.54697037,-35.09621811,57.99391556,57.98904037,0,0,0,278.5869141,0,4.344878674,9.055955887,9.055379868,0,1.70937109,1.017506838,89.4666748,0.33431679,83.22455597,0,331.5946655,0,1700,0,0,0,-1.208799124,2.888705492,0.798150718,-6.149999619,-3.671942711,2.533967257,2.569987774,282.1110535,282.1376648,282.1376648,275.9838257,0,0,0,0.434927404,0.111066356,0.032999996,0.044,87934.27344,872273.75,0.01024751,0,3.14E-05,164.3162079,0,0.000145901,1.38E-05,0,0,0,69357.6875,0,1443.950439,0,50,0,0,0,50,50,320.8799133,0.792850554,0.794092,0.793678224,0
450,62.39672852,269.3884888,269.1052856,269.1057129,270.092041,270.0916138,13062.08008,26125.25586,57.04289627,57.04289627,0,0,0,0,186.7393646,0,29.53231621,329.0870361,0,2775.438477,2775.438477,118.2402649,118.2402649,73.75299835,14.20212364,14.20171356,-17.58379364,-35.16765213,57.90733719,57.90250778,0,0,0,278.1065063,0,4.25394392,9.001194,9.000786781,0,1.709777117,1.017546773,89.48091888,0.340649813,83.92653656,0,329.0870361,0,1700,0,0,0,-1.248865604,2.902679682,0.798982024,-6.149999619,-3.697203636,2.512202978,2.547599316,281.5837097,281.6098328,281.6098328,275.509613,0,0,0,0.438471496,0.114493266,0.032999996,0.044,90439.45313,895693.9375,0.010328051,0,3.14E-05,164.3378754,0,0.000145997,1.38E-05,0,0,0,70275.10938,0,1438.897705,0,50,0,0,0,50,50,324.8865662,0.790883005,0.790916204,0.790905118,0
460,61.9502182,268.9728088,268.6862183,268.6867371,269.6752319,269.6747131,12996.52344,26021.03906,56.66958237,56.66957855,0,0,0.003150224,-0.003150224,185.8449249,0,29.86983871,326.6629028,0,2775.926758,2775.926758,118.4409714,118.4409714,73.13027191,14.1947794,14.19436932,-17.59284401,-35.18727112,57.82095718,57.81609344,0,0,0,277.6420898,0,4.164499283,8.955858231,8.955349922,0,1.709777117,1.017546773,89.48091888,0.346972615,84.58940887,0,326.6629028,0,1700,0,0,0,-1.288876295,2.916222811,0.799799323,-6.149999619,-3.722853899,2.491261482,2.526088715,281.0652161,281.0909424,281.0909424,275.0422363,0,0,0,0.441942364,0.117959969,0.032999996,0.044,92942.17969,919111.4375,0.010403895,0,3.14E-05,164.3595428,0,0.00014609,1.38E-05,0,0,0,71185.6875,0,1433.84314,0,50,0,0,0,50,50,328.8876343,0.786913633,0.787761092,0.787478626,0
470,61.58747864,268.5415039,268.2628174,268.2632751,269.2543945,269.2539063,12932.0752,25925.92773,56.29655838,56.29655838,0,0,0,0,184.9881897,0,30.1931324,324.6452637,0,2776.32959,2776.32959,118.6080246,118.6080246,72.58583832,14.18744564,14.18703747,-17.69085121,-35.38523865,57.73464966,57.72984695,0,0,0,277.2555542,0,4.078824997,8.992750168,8.992276192,0,1.710559726,1.017623782,89.50836182,0.353316158,85.16833496,0,324.6452637,0,1700,0,0,0,-1.332074523,2.929985762,0.800618291,-6.149999619,-3.751470089,2.471088409,2.507282972,280.5442505,280.5709839,280.5709839,274.5672913,0,0,0,0.445343465,0.121466435,0.032999996,0.044,95442.42969,942525.9375,0.010478469,0,3.14E-05,164.3812103,0,0.000146182,1.38E-05,0,0,0,72089.77344,0,1428.788208,0,50,0,0,0,50,50,333.2074585,0.783011436,0.784881711,0.784258306,0
480,61.32950592,268.1022949,267.8219299,267.8224792,268.8205566,268.8200378,12899.4668,25822.41211,55.92153549,55.92153168,0,0,0.003150224,-0.003150224,184.0723114,0,30.53874588,323.2468567,0,2776.607178,2776.607178,118.7238007,118.7238007,72.01476288,14.18007755,14.17966843,-17.7781086,-35.55757141,57.647995,57.64313126,0,0,0,276.9876404,0,3.987236023,9.165717125,9.165174484,0,1.712853312,1.017849445,89.58881378,0.359702259,85.789505,0,323.2468567,0,1700,0,0,0,-1.37691617,2.943700075,0.801459134,-6.149999619,-3.781756639,2.451635599,2.487556696,280.0105591,280.0371094,280.0371094,274.080658,0,0,0,0.44868803,0.125012577,0.032999996,0.044,97940.19531,965937.8125,0.010573975,0,3.14E-05,164.4028778,0,0.000146288,1.39E-05,0,0,0,72989.53125,0,1423.733276,0,50,0,0,0,50,50,337.6916199,0.781037092,0.781747878,0.781510949,0
490,61.06903458,267.6622009,267.3841858,267.3846741,268.3804321,268.3798828,12834.85254,25719.13281,55.54951859,55.54951477,0,0,0.003150224,-0.003150224,183.1639404,0,30.88153267,321.835144,0,2776.885742,2776.885742,118.8406754,118.8406754,71.4695282,14.17276478,14.17235661,-17.67731285,-35.35748672,57.56196976,57.55711746,0,0,0,276.7171936,0,3.896396637,9.333021164,9.332512856,0,1.71543026,1.018103123,89.67919159,0.366100907,86.36904907,0,321.835144,0,1700,0,0,0,-1.421643019,2.957139254,0.802294016,-6.149999619,-3.812209368,2.432858229,2.46872282,279.4804993,279.5069885,279.5069885,273.5956116,0,0,0,0.45198065,0.128598422,0.032999996,0.044,100435.4922,989346.9375,0.010660116,0,3.14E-05,164.4246521,0,0.000146388,1.39E-05,0,0,0,73885.38281,0,1418.678223,0,50,0,0,0,50,50,342.1643066,0.777124822,0.778621197,0.778122425,0
500,60.80575943,267.2202148,266.9445801,266.9450989,267.9376221,267.9371948,12802.88281,25616.29688,55.18336487,55.18336487,0,0,0.003150224,-0.003150224,182.2622681,0,31.2217865,320.4082031,0,2777.166016,2777.166016,118.9588242,118.9588242,70.94129181,14.16557217,14.16516399,-17.63517761,-35.27096939,57.477314,57.47251511,0,0,0,276.428894,0,3.806228876,9.484320641,9.483812332,0,1.717562079,1.01831305,89.75395966,0.372491241,86.96051025,0,320.4082031,0,1700,0,0,0,-1.466256022,2.970332384,0.803127766,-6.149999619,-3.842795849,2.414716005,2.450476408,278.9512634,278.9776611,278.9776611,273.1100159,0,0,0,0.455221981,0.132223874,0.032999996,0.044,102928.3125,1012753.125,0.010746795,0,3.14E-05,164.4466248,0,0.000146489,1.39E-05,0,0,0,74777.28906,0,1413.623291,0,50,0,0,0,50,50,346.6256104,0.775189161,0.775507927,0.775401711,0
510,60.53976822,266.7784729,266.5033569,266.5039673,267.4952393,267.4946594,12738.96191,25514.02539,54.8218956,54.82189178,0,0,0.003150224,-0.003150224,181.3681335,0,31.55919266,318.9665222,0,2777.447266,2777.447266,119.0781937,119.0781937,70.42678833,14.15847588,14.15806961,-17.62602043,-35.25415421,57.39386368,57.38902664,0,0,0,276.1342468,0,3.716814756,9.630889893,9.630262375,0,1.719350696,1.018489242,89.81669617,0.378870457,87.52361298,0,318.9665222,0,1700,0,0,0,-1.510756493,2.983217955,0.803957641,-6.149999619,-3.873580456,2.397170782,2.43270421,278.42453,278.4507751,278.4507751,272.6256714,0,0,0,0.458413184,0.135888919,0.032999996,0.044,105418.6563,1036156.625,0.010834964,0,3.14E-05,164.4685974,0,0.000146591,1.39E-05,0,0,0,75665.21875,0,1408.568115,0,50,0,0,0,50,50,351.0756531,0.771318853,0.772411764,0.77204746,0
520,60.26691437,266.2869873,266.0430908,266.0434875,267.039032,267.0386353,12707.02832,25412.35156,54.46310806,54.46310806,0,0,0,0,180.4706726,0,31.89786148,317.4910889,0,2777.733398,2777.733398,119.2003479,119.2003479,59.52095032,14.15144539,14.15103817,-17.90992928,-35.81975555,57.31114578,57.30630875,0,0,0,275.8327026,0,3.627065897,9.789598465,9.789208412,0,1.720768571,1.018628836,89.86641693,0.385240465,103.5035324,0,317.4910889,0,1700,0,0.000238661,5.41E-06,-1.555143118,2.99720192,0.800890088,-6.149999619,-3.907050848,2.054955482,2.055991411,277.6445007,281.3952637,280.398407,273.8551941,0,0,0,0.461554974,0.139593571,0.032999996,0.044,107906.5313,1059557.5,0.01091421,0,3.14E-05,164.4905701,0,0.000146688,1.40E-05,0,0,0,76549.10156,0,1403.510986,2.03E-05,100,0,0,0,50,278.2148743,355.5143127,0.769385338,0.769333661,0.769350946,0
530,59.98363876,265.7409058,265.4970398,265.4976196,266.521759,266.5211792,12643.18262,25310.84375,54.0953598,54.0953598,0,0,0,0,179.5552368,0,32.24330902,315.9551697,0,2778.029785,2778.029785,119.3275146,119.3275146,59.14340591,14.14425278,14.14384556,-18.50923729,-37.02000046,57.22649384,57.22170639,0,0,0,275.5187683,0,3.535521269,10.02171898,10.02114201,0,1.722126007,1.018762469,89.91402435,0.391612411,104.084549,0,315.9551697,0,1700,0,0.000709359,1.61E-05,-1.599411607,3.012308836,0.797024906,-6.149999619,-3.940077782,2.041956902,2.042950153,277.6295471,284.8836975,282.852478,275.3256531,0,0,0,0.464647621,0.143337712,0.032999996,0.044,110391.9375,1082955.25,0.010991946,0,3.14E-05,164.5125427,0,0.000146783,1.40E-05,0,0,0,77428.78125,0,1398.453857,6.04E-05,100,0,0,0,50,278.2148743,359.9411621,0.765519619,0.766260684,0.766013682,0
540,59.69942474,265.217865,264.9544983,264.9550476,266.0039368,266.0033875,12580.44336,25209.78516,53.71870422,53.71869659,0,0,0.003150224,-0.003150224,178.6560364,0,32.58262634,314.4142761,0,2778.325195,2778.325195,119.4550934,119.4550934,58.78135681,14.1368866,14.13647938,-18.89543343,-37.79400635,57.13986969,57.13503265,0,0,0,275.2038269,0,3.445601225,10.24934578,10.24878597,0,1.72310555,1.01885891,89.94838715,0.397975981,104.64814,0,314.4142761,0,1700,0,0.001205886,2.73E-05,-1.643562675,3.026355743,0.795323074,-6.149999619,-3.971883774,2.029495955,2.030444145,277.6152344,286.2426758,283.9330444,275.7431335,0,0,0,0.46769172,0.14712134,0.032999996,0.044,112874.9141,1106350.5,0.011065722,0,3.14E-05,164.5345154,0,0.000146876,1.40E-05,0,0,0,78304.20313,0,1393.396606,0.000102724,100,0,0,0,50,278.2148743,364.3562622,0.761720836,0.763201237,0.76270777,0
